,YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER,PLANE_TYPE,MANUFACTURER-MODEL
130,2006,NW,Northwest Airlines Inc.,1967.0,Northwest Airlines Inc.,47129,N615NW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/9/1996 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
131,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47138,N9330,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
132,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47143,N8934E,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,9/27/1988 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
133,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47145,N917RW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
134,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47158,N918RW,O,Y,100.0,mcdonnell/douglas,,DC-9-30,23680.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
135,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47162,N919RW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
136,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47163,N920RW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
137,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47182,N922RW,O,Y,100.0,mcdonnell/douglas,,DC-9-30,23680.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
138,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47215,N8957E,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,11/1/1995 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
139,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47222,N604NW,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,9/12/1995 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
140,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47229,N616NW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,5/1/1997 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
141,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47232,N607NW,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,9/29/1995 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
142,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47247,N9334,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
143,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47252,N956N,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
144,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47253,N957N,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
145,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47254,N958N,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
146,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47255,N959N,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
147,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47256,N960N,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
148,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47328,N8979E,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,9/27/1995 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
149,2006,NW,Northwest Airlines Inc.,1968.0,Northwest Airlines Inc.,47337,N9335,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
150,2006,NW,Northwest Airlines Inc.,1969.0,Northwest Airlines Inc.,47234,N609NW,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,9/29/1995 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
151,2006,NW,Northwest Airlines Inc.,1969.0,Northwest Airlines Inc.,47235,N617NW,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,5/1/1997 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
152,2006,NW,Northwest Airlines Inc.,1969.0,Northwest Airlines Inc.,47315,N1308T,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,7/29/1988 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
153,2006,NW,Northwest Airlines Inc.,1969.0,Northwest Airlines Inc.,47369,N1798U,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
154,2006,NW,Northwest Airlines Inc.,1969.0,Northwest Airlines Inc.,47389,N9340,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
155,2006,NW,Northwest Airlines Inc.,1969.0,Northwest Airlines Inc.,47433,N618NW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,4/1/1996 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
156,2006,NW,Northwest Airlines Inc.,1970.0,Northwest Airlines Inc.,47459,N942N,O,Y,100.0,mcdonnell/douglas,,DC-9-30,23680.0,8/12/1986 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
157,2006,NW,Northwest Airlines Inc.,1970.0,Northwest Airlines Inc.,47469,N927RC,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,3/21/1996 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
158,2006,NW,Northwest Airlines Inc.,1971.0,Northwest Airlines Inc.,47518,N619NW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,11/19/1996 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
159,2006,NW,Northwest Airlines Inc.,1972.0,Northwest Airlines Inc.,47544,N621NW,O,N,100.0,mcdonnell/douglas,,DC-9-30,25450.0,6/26/1996 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
160,2006,NW,Northwest Airlines Inc.,1972.0,Northwest Airlines Inc.,47575,N622NW,O,Y,100.0,mcdonnell/douglas,,DC-9-30,25450.0,12/24/1996 12:00:00 AM,19386.0,NW,medium,mcdonnell/douglas DC-9-30
161,2006,NW,Northwest Airlines Inc.,1975.0,Northwest Airlines Inc.,21154,N275US,O,N,149.0,boeing,,B727-2,39125.0,7/6/1996 12:00:00 AM,19386.0,NW,large,boeing B727-2
162,2006,NW,Northwest Airlines Inc.,1975.0,Northwest Airlines Inc.,46581,N224NW,O,N,273.0,mcdonnell/douglas,,DC-10-3,92000.0,5/31/1991 12:00:00 AM,19386.0,NW,large,mcdonnell/douglas DC-10-3
163,2006,NW,Northwest Airlines Inc.,1975.0,Northwest Airlines Inc.,46582,N225NW,O,N,273.0,mcdonnell/douglas,,DC-10-3,92000.0,5/1/1992 12:00:00 AM,19386.0,NW,large,mcdonnell/douglas DC-10-3
164,2006,NW,Northwest Airlines Inc.,1975.0,Northwest Airlines Inc.,46912,N234NW,O,Y,273.0,mcdonnell/douglas,,DC-10-3,92000.0,7/1/1996 12:00:00 AM,19386.0,NW,large,mcdonnell/douglas DC-10-3
165,2006,NW,Northwest Airlines Inc.,1975.0,Northwest Airlines Inc.,46915,N235NW,O,N,273.0,mcdonnell/douglas,,DC-10-3,92000.0,8/1/1996 12:00:00 AM,19386.0,NW,large,mcdonnell/douglas DC-10-3
166,2006,NW,Northwest Airlines Inc.,1977.0,Northwest Airlines Inc.,21376,N288US,O,N,149.0,boeing,,B727-2,39125.0,9/25/1977 12:00:00 AM,19386.0,NW,large,boeing B727-2
167,2006,NW,Northwest Airlines Inc.,1977.0,Northwest Airlines Inc.,21378,N290US,O,N,149.0,boeing,,B727-2,39125.0,10/12/1977 12:00:00 AM,19386.0,NW,large,boeing B727-2
168,2006,NW,Northwest Airlines Inc.,1977.0,Northwest Airlines Inc.,21379,N291US,O,N,149.0,boeing,,B727-2,39125.0,10/25/1977 12:00:00 AM,19386.0,NW,large,boeing B727-2
169,2006,NW,Northwest Airlines Inc.,1977.0,Northwest Airlines Inc.,46969,N227NW,O,N,273.0,mcdonnell/douglas,,DC-10-3,92000.0,6/1/1992 12:00:00 AM,19386.0,NW,large,mcdonnell/douglas DC-10-3
170,2006,NW,Northwest Airlines Inc.,1978.0,Northwest Airlines Inc.,21503,N292US,O,N,149.0,boeing,,B727-2,39125.0,10/1/1993 12:00:00 AM,19386.0,NW,large,boeing B727-2
171,2006,NW,Northwest Airlines Inc.,1978.0,Northwest Airlines Inc.,21504,N293US,O,N,149.0,boeing,,B727-2,39125.0,4/1/1994 12:00:00 AM,19386.0,NW,large,boeing B727-2
172,2006,NW,Northwest Airlines Inc.,1979.0,Northwest Airlines Inc.,21682,N635US,O,N,353.0,boeing,,B747-2/3,137500.0,3/10/1994 12:00:00 AM,19386.0,NW,large,boeing B747-2/3
173,2006,NW,Northwest Airlines Inc.,1979.0,Northwest Airlines Inc.,21707,N625US,O,N,353.0,boeing,,B747-1,140500.0,6/20/1979 12:00:00 AM,19386.0,NW,large,boeing B747-1
174,2006,NW,Northwest Airlines Inc.,1979.0,Northwest Airlines Inc.,21708,N626US,O,N,430.0,boeing,,B747-2/3,140500.0,3/10/1994 12:00:00 AM,19386.0,NW,large,boeing B747-2/3
175,2006,NW,Northwest Airlines Inc.,1980.0,Northwest Airlines Inc.,21941,N641NW,O,N,353.0,boeing,,B747-2/3,137500.0,7/11/1996 12:00:00 AM,19386.0,NW,large,boeing B747-2/3
176,2006,NW,Northwest Airlines Inc.,1980.0,Northwest Airlines Inc.,21942,N642NW,O,N,353.0,boeing,,B747-2/3,137500.0,7/11/1996 12:00:00 AM,19386.0,NW,large,boeing B747-2/3
177,2006,NW,Northwest Airlines Inc.,1980.0,Northwest Airlines Inc.,22153,N299US,O,N,149.0,boeing,,B727-2,39125.0,4/16/1980 12:00:00 AM,19386.0,NW,large,boeing B727-2
178,2006,NW,Northwest Airlines Inc.,1980.0,Northwest Airlines Inc.,22155,N202US,O,N,149.0,boeing,,B727-2,39125.0,8/7/1980 12:00:00 AM,19386.0,NW,large,boeing B727-2
179,2006,NW,Northwest Airlines Inc.,1980.0,Northwest Airlines Inc.,22389,N628US,O,N,353.0,boeing,,B747-1,140500.0,4/12/1980 12:00:00 AM,19386.0,NW,large,boeing B747-1
180,2006,NW,Northwest Airlines Inc.,1981.0,Northwest Airlines Inc.,22544,N204US,O,N,149.0,boeing,,B727-2,39125.0,1/18/1981 12:00:00 AM,19386.0,NW,large,boeing B727-2
181,2006,NW,Northwest Airlines Inc.,1982.0,Northwest Airlines Inc.,22704,N270BC,O,N,0.0,boeing,,B747-2/3,233620.0,12/1/2001 12:00:00 AM,19386.0,NW,small,boeing B747-2/3
182,2006,NW,Northwest Airlines Inc.,1983.0,Northwest Airlines Inc.,22705,N705BC,O,N,0.0,boeing,,B747-2/3,233620.0,12/1/2001 12:00:00 AM,19386.0,NW,small,boeing B747-2/3
183,2006,NW,Northwest Airlines Inc.,1984.0,Northwest Airlines Inc.,22234,N634US,O,N,353.0,boeing,,B747-2/3,137500.0,3/10/1994 12:00:00 AM,19386.0,NW,large,boeing B747-2/3
184,2006,NW,Northwest Airlines Inc.,2002.0,Northwest Airlines Inc.,1819,N350NB,O,Y,124.0,airbus,,A319,35100.0,9/1/2002 12:00:00 AM,19386.0,NW,large,airbus A319
185,2006,NW,Northwest Airlines Inc.,2002.0,Northwest Airlines Inc.,1870,N356NB,O,Y,124.0,airbus,,A319,35100.0,12/1/2002 12:00:00 AM,19386.0,NW,large,airbus A319
186,2006,NW,Northwest Airlines Inc.,2003.0,Northwest Airlines Inc.,2028,N367NB,O,Y,124.0,airbus,,A319,35100.0,10/1/2003 12:00:00 AM,19386.0,NW,large,airbus A319
187,2006,NW,Northwest Airlines Inc.,2005.0,Northwest Airlines Inc.,2369,N372NB,O,Y,124.0,airbus,,A319,35100.0,1/1/2005 12:00:00 AM,19386.0,NW,large,airbus A319
188,2006,NW,Northwest Airlines Inc.,2005.0,Northwest Airlines Inc.,2373,N373NB,O,Y,124.0,airbus,,A319,35100.0,1/1/2005 12:00:00 AM,19386.0,NW,large,airbus A319
189,2006,NW,Northwest Airlines Inc.,2005.0,Northwest Airlines Inc.,2464,N374NB,O,Y,124.0,airbus,,A319,35100.0,4/1/2005 12:00:00 AM,19386.0,NW,large,airbus A319
190,2006,NW,Northwest Airlines Inc.,2005.0,Northwest Airlines Inc.,2474,N375NB,O,Y,124.0,airbus,,A319,35100.0,5/1/2005 12:00:00 AM,19386.0,NW,large,airbus A319
191,2006,NW,Northwest Airlines Inc.,2005.0,Northwest Airlines Inc.,2618,N376NB,O,Y,124.0,airbus,,A319,35100.0,11/1/2005 12:00:00 AM,19386.0,NW,large,airbus A319
192,2006,NW,Northwest Airlines Inc.,2005.0,Northwest Airlines Inc.,2641,N377NB,O,Y,124.0,airbus,,A319,35100.0,12/1/2005 12:00:00 AM,19386.0,NW,large,airbus A319
193,2006,OH,Comair Inc.,1995.0,Comair Inc.,7080,N949CA,B,Y,50.0,canadair,,RJ100/ER,47000.0,9/27/1995 12:00:00 AM,20417.0,OH,medium,canadair RJ100/ER
194,2006,OH,Comair Inc.,1995.0,Comair Inc.,7091,N951CA,B,Y,50.0,canadair,,RJ100/ER,47000.0,12/1/1995 12:00:00 AM,20417.0,OH,medium,canadair RJ100/ER
195,2006,OH,Comair Inc.,1996.0,Comair Inc.,7150,N975CA,O,Y,50.0,canadair,,RJ100/ER,47000.0,12/18/1996 12:00:00 AM,20417.0,OH,medium,canadair RJ100/ER
196,2006,OH,Comair Inc.,1996.0,Comair Inc.,7151,N976CA,O,Y,50.0,canadair,,RJ100/ER,47000.0,12/18/1996 12:00:00 AM,20417.0,OH,medium,canadair RJ100/ER
197,2006,OH,Comair Inc.,2000.0,Comair Inc.,7398,N816CA,B,Y,50.0,canadair,,RJ100/ER,47000.0,6/7/2000 12:00:00 AM,20417.0,OH,medium,canadair RJ100/ER
198,2006,OH,Comair Inc.,2000.0,Comair Inc.,7450,N416CA,B,Y,50.0,canadair,,RJ100/ER,47000.0,11/22/2000 12:00:00 AM,20417.0,OH,medium,canadair RJ100/ER
199,2006,OH,Comair Inc.,2002.0,Comair Inc.,7612,N457CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,2/22/2002 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
200,2006,OH,Comair Inc.,2002.0,Comair Inc.,7637,N467CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,4/26/2002 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
201,2006,OH,Comair Inc.,2002.0,Comair Inc.,7650,N470CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,6/14/2002 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
202,2006,OH,Comair Inc.,2002.0,Comair Inc.,7671,N478CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,8/22/2002 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
203,2006,OH,Comair Inc.,2002.0,Comair Inc.,7689,N483CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,10/11/2002 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
204,2006,OH,Comair Inc.,2002.0,Comair Inc.,7702,N484CA,B,Y,40.0,canadair,,CRJ-2/4,47000.0,12/19/2002 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
205,2006,OH,Comair Inc.,2003.0,Comair Inc.,7730,N488CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,1/1/2003 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
206,2006,OH,Comair Inc.,2003.0,Comair Inc.,7755,N489CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,2/1/2003 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
207,2006,OH,Comair Inc.,2003.0,Comair Inc.,7763,N492CA,O,Y,40.0,canadair,,CRJ-2/4,47000.0,2/1/2003 12:00:00 AM,20417.0,OH,medium,canadair CRJ-2/4
208,2006,OO,SkyWest Airlines Inc.,1992.0,SkyWest Airlines Inc.,120-276,N212SW,B,Y,30.0,embraer,,EMB-120,25800.0,8/16/1992 12:00:00 AM,20304.0,OO,medium,embraer EMB-120
209,2006,OO,SkyWest Airlines Inc.,1992.0,SkyWest Airlines Inc.,120-277,N213SW,B,Y,30.0,embraer,,EMB-120,25800.0,10/9/1992 12:00:00 AM,20304.0,OO,medium,embraer EMB-120
210,2006,OO,SkyWest Airlines Inc.,1993.0,SkyWest Airlines Inc.,120-280,N214SW,B,Y,30.0,embraer,,EMB-120,25800.0,5/17/1993 12:00:00 AM,20304.0,OO,medium,embraer EMB-120
211,2006,OO,SkyWest Airlines Inc.,2001.0,SkyWest Airlines Inc.,7279,N592SW,B,Y,50.0,canadair,,CRJ-2/4,47000.0,10/15/2001 12:00:00 AM,20304.0,OO,medium,canadair CRJ-2/4
212,2006,RD,Ryan International Airlines,1979.0,Ryan International Airlines,21667,N225US,B,Y,108.0,boeing,,B737-1/2,28308.0,12/31/2005 12:00:00 AM,20344.0,RD,large,boeing B737-1/2
213,2006,RD,Ryan International Airlines,1981.0,Ryan International Airlines,22355,N240AU,B,Y,122.0,boeing,,B737-1/2,28488.0,2/16/2003 12:00:00 AM,20344.0,RD,large,boeing B737-1/2
214,2006,RD,Ryan International Airlines,1984.0,Ryan International Airlines,22210,N930RD,B,Y,182.0,boeing,,B757-2,48990.0,12/4/2004 12:00:00 AM,20344.0,RD,large,boeing B757-2
215,2006,RD,Ryan International Airlines,2000.0,Ryan International Airlines,28617,N974RY,B,Y,183.0,boeing,,B737-8,42200.0,12/1/2004 12:00:00 AM,20344.0,RD,large,boeing B737-8
216,2006,RD,Ryan International Airlines,2005.0,Ryan International Airlines,29671,NEI-DMZ,B,Y,183.0,boeing,,B737-8,42200.0,12/1/2005 12:00:00 AM,20344.0,RD,large,boeing B737-8
217,2006,SY,Sun Country Airlines d/b/a Mn Airlines,2002.0,Sun Country Airlines d/b/a Mn Airlines,28248,NPHHZX,B,Y,186.0,boeing,,B737-8,42000.0,11/10/2006 12:00:00 AM,20422.0,SY,large,boeing B737-8
218,2006,SY,Sun Country Airlines d/b/a Mn Airlines,2002.0,Sun Country Airlines d/b/a Mn Airlines,30646,NPHHZY,B,Y,186.0,boeing,,B737-8,42200.0,11/10/2006 12:00:00 AM,20422.0,SY,large,boeing B737-8
219,2006,TZ,ATA Airlines d/b/a ATA,1975.0,ATA Airlines d/b/a ATA,46580,N223NW,O,N,318.0,mcdonnell/douglas,,DC-10-3,111584.0,12/1/2006 12:00:00 AM,20312.0,TZ,large,mcdonnell/douglas DC-10-3
220,2006,TZ,ATA Airlines d/b/a ATA,1981.0,ATA Airlines d/b/a ATA,293A-1219,N161AT,O,Y,283.0,lockheed,,L1011,82636.0,8/15/1999 12:00:00 AM,20312.0,TZ,large,lockheed L1011
221,2006,TZ,ATA Airlines d/b/a ATA,1982.0,ATA Airlines d/b/a ATA,293A-1220,N162AT,O,Y,283.0,lockheed,,L1011,82636.0,11/16/1998 12:00:00 AM,20312.0,TZ,large,lockheed L1011
222,2006,TZ,ATA Airlines d/b/a ATA,1982.0,ATA Airlines d/b/a ATA,293A-1229,N163AT,O,Y,283.0,lockheed,,L1011,82636.0,7/1/1998 12:00:00 AM,20312.0,TZ,large,lockheed L1011
223,2006,TZ,ATA Airlines d/b/a ATA,1982.0,ATA Airlines d/b/a ATA,293A-1238,N164AT,O,Y,283.0,lockheed,,L1011,82636.0,2/1/1999 12:00:00 AM,20312.0,TZ,large,lockheed L1011
224,2006,TZ,ATA Airlines d/b/a ATA,1990.0,ATA Airlines d/b/a ATA,24663,N401TZ,B,Y,138.0,boeing,,B737-3,32216.0,7/1/2005 12:00:00 AM,20312.0,TZ,large,boeing B737-3
225,2006,TZ,ATA Airlines d/b/a ATA,1990.0,ATA Airlines d/b/a ATA,24664,N403TZ,B,Y,138.0,boeing,,B737-3,32216.0,9/1/2005 12:00:00 AM,20312.0,TZ,large,boeing B737-3
226,2006,TZ,ATA Airlines d/b/a ATA,1990.0,ATA Airlines d/b/a ATA,24667,N402TZ,B,Y,138.0,boeing,,B737-3,32216.0,8/1/2005 12:00:00 AM,20312.0,TZ,large,boeing B737-3
227,2006,TZ,ATA Airlines d/b/a ATA,1996.0,ATA Airlines d/b/a ATA,27973,N517AT,B,Y,185.0,boeing,,B757-2,52400.0,11/1/1996 12:00:00 AM,20312.0,TZ,large,boeing B757-2
228,2006,TZ,ATA Airlines d/b/a ATA,1996.0,ATA Airlines d/b/a ATA,27974,N518AT,B,Y,200.0,boeing,,B757-2,54205.0,12/1/1996 12:00:00 AM,20312.0,TZ,large,boeing B757-2
229,2006,TZ,ATA Airlines d/b/a ATA,1997.0,ATA Airlines d/b/a ATA,27975,N519AT,B,Y,185.0,boeing,,B757-2,52400.0,11/17/1997 12:00:00 AM,20312.0,TZ,large,boeing B757-2
230,2006,TZ,ATA Airlines d/b/a ATA,1998.0,ATA Airlines d/b/a ATA,27976,N520AT,B,Y,200.0,boeing,,B757-2,54205.0,7/31/1998 12:00:00 AM,20312.0,TZ,large,boeing B757-2
231,2006,TZ,ATA Airlines d/b/a ATA,1998.0,ATA Airlines d/b/a ATA,29330,N522AT,B,Y,200.0,boeing,,B757-2,54205.0,12/30/1998 12:00:00 AM,20312.0,TZ,large,boeing B757-2
232,2006,TZ,ATA Airlines d/b/a ATA,2001.0,ATA Airlines d/b/a ATA,28239,N301TZ,B,Y,160.0,boeing,,B737-8,42240.0,6/1/2001 12:00:00 AM,20312.0,TZ,large,boeing B737-8
233,2006,TZ,ATA Airlines d/b/a ATA,2001.0,ATA Airlines d/b/a ATA,28243,N310TZ,B,Y,175.0,boeing,,B737-8,41475.0,10/1/2001 12:00:00 AM,20312.0,TZ,large,boeing B737-8
234,2006,TZ,ATA Airlines d/b/a ATA,2001.0,ATA Airlines d/b/a ATA,28244,N308TZ,B,Y,175.0,boeing,,B737-8,41475.0,9/1/2001 12:00:00 AM,20312.0,TZ,large,boeing B737-8
235,2006,TZ,ATA Airlines d/b/a ATA,2001.0,ATA Airlines d/b/a ATA,30640,N314TZ,B,Y,175.0,boeing,,B737-8,41475.0,12/1/2001 12:00:00 AM,20312.0,TZ,large,boeing B737-8
236,2006,TZ,ATA Airlines d/b/a ATA,2002.0,ATA Airlines d/b/a ATA,28245,N315TZ,B,Y,160.0,boeing,,B737-8,42240.0,1/1/2002 12:00:00 AM,20312.0,TZ,large,boeing B737-8
237,2006,TZ,ATA Airlines d/b/a ATA,2002.0,ATA Airlines d/b/a ATA,28246,N317TZ,B,Y,160.0,boeing,,B737-8,42240.0,3/1/2002 12:00:00 AM,20312.0,TZ,large,boeing B737-8
238,2006,TZ,ATA Airlines d/b/a ATA,2002.0,ATA Airlines d/b/a ATA,28247,N318TZ,B,Y,160.0,boeing,,B737-8,42240.0,3/1/2002 12:00:00 AM,20312.0,TZ,large,boeing B737-8
239,2006,TZ,ATA Airlines d/b/a ATA,2002.0,ATA Airlines d/b/a ATA,30033,N323TZ,B,Y,160.0,boeing,,B737-8,42240.0,6/1/2002 12:00:00 AM,20312.0,TZ,large,boeing B737-8
240,2006,TZ,ATA Airlines d/b/a ATA,2002.0,ATA Airlines d/b/a ATA,30643,N319TZ,B,Y,160.0,boeing,,B737-8,42240.0,4/1/2002 12:00:00 AM,20312.0,TZ,large,boeing B737-8
241,2006,US,US Airways Inc.,1986.0,US Airways Inc.,23237,N340US,B,Y,126.0,boeing,,B737-3,33000.0,5/9/1986 12:00:00 AM,20355.0,US,large,boeing B737-3
242,2006,US,US Airways Inc.,1988.0,US Airways Inc.,23857,N522AU,B,Y,126.0,boeing,,B737-3,33000.0,3/28/1988 12:00:00 AM,20355.0,US,large,boeing B737-3
243,2006,US,US Airways Inc.,1988.0,US Airways Inc.,23860,N525AU,B,Y,126.0,boeing,,B737-3,33000.0,6/19/1988 12:00:00 AM,20355.0,US,large,boeing B737-3
244,2006,WO,World Airways Inc.,1980.0,World Airways Inc.,47838,N352WL,B,Y,356.0,mcdonnell/douglas,,DC-10-3,159601.0,6/1/2001 12:00:00 AM,20095.0,WO,large,mcdonnell/douglas DC-10-3
245,2006,X9,Omni Air Express,1975.0,Omni Air Express,47926,N59083,B,Y,318.0,mcdonnell/douglas,,DC-10-3,122543.0,9/1/2002 12:00:00 AM,20377.0,X9,large,mcdonnell/douglas DC-10-3
246,2006,X9,Omni Air Express,1975.0,Omni Air Express,47957,N17085,B,Y,355.0,mcdonnell/douglas,,DC-10-3,124114.0,12/1/2002 12:00:00 AM,20377.0,X9,large,mcdonnell/douglas DC-10-3
247,2006,X9,Omni Air Express,1996.0,Omni Air Express,28161,N369AX,B,Y,194.0,boeing,,B757-2,54000.0,2/1/2003 12:00:00 AM,20377.0,X9,large,boeing B757-2
248,2006,XP,Casino Express,1990.0,Casino Express,24573,N41XA,O,Y,150.0,boeing,,B737-4,30000.0,9/1/2005 12:00:00 AM,20207.0,XP,large,boeing B737-4
249,2006,XP,Casino Express,2000.0,Casino Express,30702,NXLAI,B,Y,174.0,boeing,,B737-8,42296.0,11/1/2006 12:00:00 AM,20207.0,XP,large,boeing B737-8
250,2006,XP,Casino Express,2000.0,Casino Express,30703,NXLAJ,B,Y,164.0,boeing,,B737-8,41500.0,11/1/2006 12:00:00 AM,20207.0,XP,large,boeing B737-8
251,2006,XP,Casino Express,2004.0,Casino Express,33003,NXLAG,B,Y,189.0,boeing,,B737-8,37800.0,11/1/2006 12:00:00 AM,20207.0,XP,large,boeing B737-8
252,2006,YV,Mesa Airlines Inc.,1994.0,Mesa Airlines Inc.,7039,N853ML,B,Y,50.0,canadair,,RJ100/ER,13000.0,4/24/2004 12:00:00 AM,20378.0,YV,medium,canadair RJ100/ER
